# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesRequestsMs,1740411948511000000,1740412008511000000,0
MappedFileStorage.totalBytesMapped,1740411948511000000,1740412008511000000,202637312
FilePageCacheLockFree.totalBytesRequested,1740411948511000000,1740412008511000000,0
FilePageCacheLockFree.totalPagesAllocated,1740411948511000000,1740412008511000000,0
Indexes.stubs.lookupDurationAvgMs,1740411948511000000,1740412008511000000,0.0
Indexes.stubs.lookupDuration90PMs,1740411948511000000,1740412008511000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1740411948511000000,1740412008511000000,0
Indexes.stubs.lookupDurationMaxMs,1740411948511000000,1740412008511000000,0.0
Indexing.cache.totalCacheEvicted,1740411948511000000,1740412008511000000,136
Indexes.entries.lookupDurationMaxMs,1740411948511000000,1740412008511000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1740411948511000000,1740412008511000000,0.0
IndexesFlusher.totalFlushesRetried,1740411948511000000,1740412008511000000,0
Indexes.stubs.lookups,1740411948511000000,1740412008511000000,22
Indexes.entries.lookups,1740411948511000000,1740412008511000000,28
Indexing.writer_1.totalTimeSpentWritingMs,1740411948511000000,1740412008511000000,0
Indexes.allKeys.lookupDuration90PMs,1740411948511000000,1740412008511000000,0.0
Indexing.writesQueuedMax,1740411948511000000,1740412008511000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1740411948511000000,1740412008511000000,0
Indexing.totalTimeIndexersSleptMs,1740411948511000000,1740412008511000000,0
Indexes.entries.lookupDuration90PMs,1740411948511000000,1740412008511000000,0.0
Indexing.writesQueuedMin,1740411948511000000,1740412008511000000,9223372036854775807
Indexing.writer_2.totalTimeSpentWritingMs,1740411948511000000,1740412008511000000,0
Indexing.cache.totalCacheMisses,1740411948511000000,1740412008511000000,136
Indexes.allKeys.lookupDurationAvgMs,1740411948511000000,1740412008511000000,0.0
Indexes.entries.lookupDurationAvgMs,1740411948511000000,1740412008511000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1740411948511000000,1740412008511000000,0
Indexes.allKeys.lookups,1740411948511000000,1740412008511000000,0
Indexing.cache.totalCacheAccesses,1740411948511000000,1740412008511000000,155
IndexesFlusher.totalFlushes,1740411948511000000,1740412008511000000,119
IndexesFlusher.totalFlushingTimeUs,1740411948511000000,1740412008511000000,202038
JVM.totalCpuTimeMs,1740411948511000000,1740412008511000000,11780
JVM.maxHeapBytes,1740411948511000000,1740412008511000000,2147483648
JVM.totalBytesAllocated,1740411948511000000,1740412008511000000,668678864
JVM.totalTimeToSafepointsMs,1740411948511000000,1740412008511000000,1
JVM.newThreadsCount,1740411948511000000,1740412008511000000,4
JVM.GC.collections,1740411948511000000,1740412008511000000,5
JVM.threadCount,1740411948511000000,1740412008511000000,88
JVM.usedNativeBytes,1740411948511000000,1740412008511000000,455821544
JVM.totalSafepointCount,1740411948511000000,1740412008511000000,38
OS.loadAverage,1740411948511000000,1740412008511000000,0.7822265625
JVM.totalDirectByteBuffersBytes,1740411948511000000,1740412008511000000,331119744
JVM.maxThreadCount,1740411948511000000,1740412008511000000,141
JVM.usedHeapBytes,1740411948511000000,1740412008511000000,404448520
JVM.totalTimeAtSafepointsMs,1740411948511000000,1740412008511000000,74
JVM.GC.collectionTimesMs,1740411948511000000,1740412008511000000,71
lexer.JSON.size.bytes,1740411948511000000,1740412008511000000,0
DiskQueryRelay.tasksExecuted,1740411948511000000,1740412008511000000,267
lexer.XML.time.ns,1740411948511000000,1740412008511000000,316233
writeAction.count,1740411948511000000,1740412008511000000,13
parser.JSON.size.bytes,1740411948511000000,1740412008511000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1740411948511000000,1740412008511000000,12236
lexer.JSON.time.ns,1740411948511000000,1740412008511000000,9708
writeAction.median.wait.ms,1740411948511000000,1740412008511000000,0
parser.XML.size.bytes,1740411948511000000,1740412008511000000,16849
writeAction.max.wait.ms,1740411948511000000,1740412008511000000,30
writeAction.wait.ms,1740411948511000000,1740412008511000000,0
DiskQueryRelay.tasksRequested,1740411948511000000,1740412008511000000,267
DiskQueryRelay.taskWaitingTotalTimeUs,1740411948511000000,1740412008511000000,15912
parser.XML.time.ns,1740411948511000000,1740412008511000000,3112500
lexer.XML.size.bytes,1740411948511000000,1740412008511000000,16849
parser.JSON.time.ns,1740411948511000000,1740412008511000000,309033
cacheStateStorage.get.duration,1740411948511000000,1740412008511000000,17
cacheStateStorage.set.counter,1740411948511000000,1740412008511000000,21
cacheStateStorage.set.duration,1740411948511000000,1740412008511000000,2
cacheStateStorage.get.counter,1740411948511000000,1740412008511000000,2
compiler.ArtifactManagerBridge.initBridges.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactManagerBridge.commit.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1740411948511000000,1740412008511000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1740411948511000000,1740412008511000000,0
FlushQueue.waitingTime90PNs,1740411948511000000,1740412008511000000,0
WriteAction.executionsCount,1740411948511000000,1740412008511000000,13
FlushQueue.queueSizeAvg,1740411948511000000,1740412008511000000,0.0
FlushQueue.waitingTimeAvgNs,1740411948511000000,1740412008511000000,0.0
FlushQueue.executionTime90PNs,1740411948511000000,1740412008511000000,0
FlushQueue.executionTimeMaxNs,1740411948511000000,1740412008511000000,0
NonBlockingReadAction.finalizedExecutionsCount,1740411948511000000,1740412008511000000,118
NonBlockingReadAction.finalizedExecutionTimeUs,1740411948511000000,1740412008511000000,81563
NonBlockingReadAction.failedExecutionsCount,1740411948511000000,1740412008511000000,1
AWTEventQueue.eventsDispatched,1740411948511000000,1740412008511000000,0
NonBlockingReadAction.failedExecutionTimeUs,1740411948511000000,1740412008511000000,144
AWTEventQueue.dispatchTimeMaxNs,1740411948511000000,1740412008511000000,0
AWTEventQueue.dispatchTime90PNs,1740411948511000000,1740412008511000000,0
FlushQueue.queueSize90P,1740411948511000000,1740412008511000000,0
FlushQueue.waitingTimeMaxNs,1740411948511000000,1740412008511000000,0
AWTEventQueue.dispatchTimeTotalNS,1740411948511000000,1740412008511000000,1316231896
ReadAction.executionsCount,1740411948511000000,1740412008511000000,239433
AWTEventQueue.dispatchTimeAvgNs,1740411948511000000,1740412008511000000,0.0
FlushQueue.queueSizeMax,1740411948511000000,1740412008511000000,0
FlushQueue.executionTimeAvgNs,1740411948511000000,1740412008511000000,0.0
FlushQueue.tasksExecuted,1740411948511000000,1740412008511000000,0
VFS.contentStorage.recordsStoredCompressed,1740411948511000000,1740412008511000000,1
VFS.fileChildByName,1740411948511000000,1740412008511000000,3539
VFS.contentStorage.recordsReadSize,1740411948511000000,1740412008511000000,19657
VFS.fileByIdCache.misses,1740411948511000000,1740412008511000000,117
VFS.contentStorage.recordsRead,1740411948511000000,1740412008511000000,8
VFS.contentStorage.recordsDeduplicated,1740411948511000000,1740412008511000000,0
VFS.contentStorage.recordsUncompressedSize,1740411948511000000,1740412008511000000,325177
FileNameCache.totalMisses,1740411948511000000,1740412008511000000,128
VFS.contentStorage.recordsReadDecompressed,1740411948511000000,1740412008511000000,1
VFS.contentStorage.recordsDecompressionTimeUs,1740411948511000000,1740412008511000000,237
VFS.contentStorage.recordsStoredSize,1740411948511000000,1740412008511000000,91299
VFS.contentStorage.recordsStored,1740411948511000000,1740412008511000000,3
VFS.fileByIdCache.hits,1740411948511000000,1740412008511000000,4
FileNameCache.queries,1740411948511000000,1740412008511000000,8832
VFS.invertedFileNameIndex.requests,1740411948511000000,1740412008511000000,3
workspaceModel.cachedValueWithParameters.total.get.count,1740411948511000000,1740412008511000000,0
workspaceModel.update.unloaded.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.initializing.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1740411948511000000,1740412008511000000,32
workspaceModel.loading.from.cache.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1740411948511000000,1740412008511000000,0
workspaceModel.updates.precise.ms,1740411948511000000,1740412008511000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1740411948511000000,1740412008511000000,3
workspaceModel.replace.project.model.ms,1740411948511000000,1740412008511000000,0
workspaceModel.loading.total.ms,1740411948511000000,1740412008511000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1740411948511000000,1740412008511000000,0
workspaceModel.cachedValue.total.get.count,1740411948511000000,1740412008511000000,131
workspaceModel.workspaceFileIndexData.markDirty.ms,1740411948511000000,1740412008511000000,0
workspaceModel.cachedValueWithParameters.clear.count,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.init.ms,1740411948511000000,1740412008511000000,0
workspaceModel.updates.count,1740411948511000000,1740412008511000000,0
workspaceModel.full.replace.project.model.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1740411948511000000,1740412008511000000,1
workspaceModel.cachedValue.from.cache.count,1740411948511000000,1740412008511000000,131
workspaceModel.cachedValueWithParameters.calculated.count,1740411948511000000,1740412008511000000,0
workspaceModel.updates.ms,1740411948511000000,1740412008511000000,0
workspaceModel.on.before.changed.ms,1740411948511000000,1740412008511000000,0
workspaceModel.to.snapshot.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.init.bridges.ms,1740411948511000000,1740412008511000000,0
workspaceModel.cachedValue.calculated.count,1740411948511000000,1740412008511000000,0
workspaceModel.pre.handlers.ms,1740411948511000000,1740412008511000000,0
workspaceModel.check.recursive.update.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.instances.count,1740411948511000000,1740412008511000000,0
workspaceModel.cachedValue.clear.count,1740411948511000000,1740412008511000000,0
workspaceModel.on.changed.ms,1740411948511000000,1740412008511000000,0
workspaceModel.collect.changes.ms,1740411948511000000,1740412008511000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1740411948511000000,1740412008511000000,0
jps.facet.change.listener.init.bridge.ms,1740411948511000000,1740412008511000000,0
jps.modifiable.module.model.bridge.renaming.ms,1740411948511000000,1740412008511000000,0
jps.library.entities.serializer.save.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1740411948511000000,1740412008511000000,0
jps.global.handle.before.change.events.ms,1740411948511000000,1740412008511000000,0
jps.facet.change.listener.process.change.events.ms,1740411948511000000,1740412008511000000,0
workspaceModel.load.cache.from.file.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1740411948511000000,1740412008511000000,0
workspaceModel.load.cache.metadata.from.file.ms,1740411948511000000,1740412008511000000,0
workspaceModel.orphan.listener.update.ms,1740411948511000000,1740412008511000000,0
jps.app.storage.content.writer.save.component.ms,1740411948511000000,1740412008511000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1740411948511000000,1740412008511000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1740411948511000000,1740412008511000000,0
jps.project.serializers.load.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1740411948511000000,1740412008511000000,0
jps.global.initialize.library.bridges.ms,1740411948511000000,1740412008511000000,0
jps.storage.jps.conf.reader.load.component.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.save.cache.to.file.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1740411948511000000,1740412008511000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1740411948511000000,1740412008511000000,0
jps.module.iml.entities.serializer.save.entities.ms,1740411948511000000,1740412008511000000,22
workspaceModel.moduleManagerBridge.create.module.instance.ms,1740411948511000000,1740412008511000000,0
jps.module.iml.entities.serializer.load.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1740411948511000000,1740412008511000000,0
workspaceModel.do.save.caches.ms,1740411948511000000,1740412008511000000,0
jps.global.initialize.library.bridges.after.loading.ms,1740411948511000000,1740412008511000000,0
workspaceModel.global.apply.state.to.project.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleBridge.update.option.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1740411948511000000,1740412008511000000,0
workspaceModel.sync.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleBridge.before.changed.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1740411948511000000,1740412008511000000,0
jps.app.storage.content.reader.load.component.ms,1740411948511000000,1740412008511000000,0
jps.save.changed.project.entities.ms,1740411948511000000,1740412008511000000,42
jps.reload.project.entities.ms,1740411948511000000,1740412008511000000,0
jps.artifact.entities.serializer.save.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1740411948511000000,1740412008511000000,0
jps.facet.change.listener.before.change.events.ms,1740411948511000000,1740412008511000000,0
jps.apply.loaded.storage.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1740411948511000000,1740412008511000000,0
jps.save.global.entities.ms,1740411948511000000,1740412008511000000,21
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1740411948511000000,1740412008511000000,0
workspaceModel.global.updates.count,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.instances.count,1740411948511000000,1740412008511000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1740411948511000000,1740412008511000000,0
jps.global.get.libraries.ms,1740411948511000000,1740412008511000000,0
jps.modifiable.module.model.bridge.disposing.ms,1740411948511000000,1740412008511000000,0
jps.library.entities.serializer.load.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1740411948511000000,1740412008511000000,0
jps.modifiable.module.model.bridge.load.module.ms,1740411948511000000,1740412008511000000,0
jps.load.initial.state.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1740411948511000000,1740412008511000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1740411948511000000,1740412008511000000,0
jps.global.get.library.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1740411948511000000,1740412008511000000,0
workspaceModel.global.updates.ms,1740411948511000000,1740412008511000000,0
jps.project.serializers.save.ms,1740411948511000000,1740412008511000000,42
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1740411948511000000,1740412008511000000,0
jps.load.project.to.empty.storage.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1740411948511000000,1740412008511000000,0
jps.artifact.entities.serializer.load.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.entities.ms,1740411948511000000,1740412008511000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1740411948511000000,1740412008511000000,0
jps.global.handle.changed.events.ms,1740411948511000000,1740412008511000000,0
jps.modifiable.module.model.bridge.new.module.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1740411948511000000,1740412008511000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1740411948511000000,1740412008511000000,0
jps.global.get.library.by.name.ms,1740411948511000000,1740412008511000000,0
StorageLockContext.competingThreads.90P,1740412008511000000,1740412068511000000,0
StorageLockContext.competingThreads.avg,1740412008511000000,1740412068511000000,0.0
FilePageCacheLockFree.totalPagesReadMs,1740412008511000000,1740412068511000000,0
DirectByteBufferAllocator.disposed,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesReclaimed,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesWritten,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.nativeBytesInUse,1740412008511000000,1740412068511000000,0
FilePageCache.totalPageDisposalsUs,1740412008511000000,1740412068511000000,0
MappedFileStorage.totalPagesMapped,1740412008511000000,1740412068511000000,16
StreamlinedBlobStorage.recordsRelocated,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesHandedOver,1740412008511000000,1740412068511000000,0
FilePageCache.totalPageLoadsUs,1740412008511000000,1740412068511000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1740412008511000000,1740412068511000000,0
DirectByteBufferAllocator.hits,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1740412008511000000,1740412068511000000,0
FilePageCache.pageFastCacheHits,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesRequested,1740412008511000000,1740412068511000000,0
DirectByteBufferAllocator.misses,1740412008511000000,1740412068511000000,0
StreamlinedBlobStorage.recordsDeleted,1740412008511000000,1740412068511000000,0
FilePageCache.maxCacheSizeInBytes,1740412008511000000,1740412068511000000,325074944
FilePageCacheLockFree.housekeeperTimeSpentMs,1740412008511000000,1740412068511000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.heapBytesInUse,1740412008511000000,1740412068511000000,0
DirectByteBufferAllocator.reclaimed,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesWriteMs,1740412008511000000,1740412068511000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1740412008511000000,1740412068511000000,325074944
FilePageCache.pageLoads,1740412008511000000,1740412068511000000,0
FilePageCache.maxRegisteredFiles,1740412008511000000,1740412068511000000,535
FilePageCache.uncachedFileAccess,1740412008511000000,1740412068511000000,0
MappedFileStorage.storages,1740412008511000000,1740412068511000000,16
FilePageCache.capacityInBytes,1740412008511000000,1740412068511000000,503316478
FilePageCacheLockFree.totalBytesRead,1740412008511000000,1740412068511000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1740412008511000000,1740412068511000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1740412008511000000,1740412068511000000,0
FilePageCache.pageHits,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1740412008511000000,1740412068511000000,0
StorageLockContext.competingThreads.max,1740412008511000000,1740412068511000000,0
StreamlinedBlobStorage.recordsAllocated,1740412008511000000,1740412068511000000,0
FilePageCache.disposedBuffers,1740412008511000000,1740412068511000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1740412008511000000,1740412068511000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1740412008511000000,1740412068511000000,103895
FilePageCacheLockFree.totalBytesWritten,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1740412008511000000,1740412068511000000,0
MappedFileStorage.totalBytesMapped,1740412008511000000,1740412068511000000,202637312
FilePageCacheLockFree.totalBytesRequested,1740412008511000000,1740412068511000000,0
FilePageCacheLockFree.totalPagesAllocated,1740412008511000000,1740412068511000000,0
Indexes.stubs.lookupDurationAvgMs,1740412008511000000,1740412068511000000,0.0
Indexes.stubs.lookupDuration90PMs,1740412008511000000,1740412068511000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1740412008511000000,1740412068511000000,0
Indexes.stubs.lookupDurationMaxMs,1740412008511000000,1740412068511000000,0.0
Indexing.cache.totalCacheEvicted,1740412008511000000,1740412068511000000,0
Indexes.entries.lookupDurationMaxMs,1740412008511000000,1740412068511000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1740412008511000000,1740412068511000000,0.0
IndexesFlusher.totalFlushesRetried,1740412008511000000,1740412068511000000,0
Indexes.stubs.lookups,1740412008511000000,1740412068511000000,0
Indexes.entries.lookups,1740412008511000000,1740412068511000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1740412008511000000,1740412068511000000,0
Indexes.allKeys.lookupDuration90PMs,1740412008511000000,1740412068511000000,0.0
Indexing.writesQueuedMax,1740412008511000000,1740412068511000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1740412008511000000,1740412068511000000,0
Indexing.totalTimeIndexersSleptMs,1740412008511000000,1740412068511000000,0
Indexes.entries.lookupDuration90PMs,1740412008511000000,1740412068511000000,0.0
Indexing.writesQueuedMin,1740412008511000000,1740412068511000000,9223372036854775807
Indexing.writer_2.totalTimeSpentWritingMs,1740412008511000000,1740412068511000000,0
Indexing.cache.totalCacheMisses,1740412008511000000,1740412068511000000,0
Indexes.allKeys.lookupDurationAvgMs,1740412008511000000,1740412068511000000,0.0
Indexes.entries.lookupDurationAvgMs,1740412008511000000,1740412068511000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1740412008511000000,1740412068511000000,0
Indexes.allKeys.lookups,1740412008511000000,1740412068511000000,0
Indexing.cache.totalCacheAccesses,1740412008511000000,1740412068511000000,0
IndexesFlusher.totalFlushes,1740412008511000000,1740412068511000000,120
IndexesFlusher.totalFlushingTimeUs,1740412008511000000,1740412068511000000,282950
JVM.totalCpuTimeMs,1740412008511000000,1740412068511000000,3060
JVM.maxHeapBytes,1740412008511000000,1740412068511000000,2147483648
JVM.totalBytesAllocated,1740412008511000000,1740412068511000000,215131632
JVM.totalTimeToSafepointsMs,1740412008511000000,1740412068511000000,0
JVM.newThreadsCount,1740412008511000000,1740412068511000000,0
JVM.GC.collections,1740412008511000000,1740412068511000000,0
JVM.threadCount,1740412008511000000,1740412068511000000,79
JVM.usedNativeBytes,1740412008511000000,1740412068511000000,457377400
JVM.totalSafepointCount,1740412008511000000,1740412068511000000,8
OS.loadAverage,1740412008511000000,1740412068511000000,0.52685546875
JVM.totalDirectByteBuffersBytes,1740412008511000000,1740412068511000000,330962993
JVM.maxThreadCount,1740412008511000000,1740412068511000000,141
JVM.usedHeapBytes,1740412008511000000,1740412068511000000,620455176
JVM.totalTimeAtSafepointsMs,1740412008511000000,1740412068511000000,1
JVM.GC.collectionTimesMs,1740412008511000000,1740412068511000000,0
DiskQueryRelay.tasksExecuted,1740412008511000000,1740412068511000000,30
writeAction.count,1740412008511000000,1740412068511000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1740412008511000000,1740412068511000000,522
writeAction.median.wait.ms,1740412008511000000,1740412068511000000,0
writeAction.max.wait.ms,1740412008511000000,1740412068511000000,30
writeAction.wait.ms,1740412008511000000,1740412068511000000,0
DiskQueryRelay.tasksRequested,1740412008511000000,1740412068511000000,30
DiskQueryRelay.taskWaitingTotalTimeUs,1740412008511000000,1740412068511000000,617
cacheStateStorage.get.duration,1740412008511000000,1740412068511000000,0
cacheStateStorage.set.counter,1740412008511000000,1740412068511000000,0
cacheStateStorage.set.duration,1740412008511000000,1740412068511000000,0
cacheStateStorage.get.counter,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.commit.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1740412008511000000,1740412068511000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1740412008511000000,1740412068511000000,0
FlushQueue.waitingTime90PNs,1740412008511000000,1740412068511000000,0
WriteAction.executionsCount,1740412008511000000,1740412068511000000,0
FlushQueue.queueSizeAvg,1740412008511000000,1740412068511000000,0.0
FlushQueue.waitingTimeAvgNs,1740412008511000000,1740412068511000000,0.0
FlushQueue.executionTime90PNs,1740412008511000000,1740412068511000000,0
FlushQueue.executionTimeMaxNs,1740412008511000000,1740412068511000000,0
NonBlockingReadAction.finalizedExecutionsCount,1740412008511000000,1740412068511000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1740412008511000000,1740412068511000000,0
NonBlockingReadAction.failedExecutionsCount,1740412008511000000,1740412068511000000,0
AWTEventQueue.eventsDispatched,1740412008511000000,1740412068511000000,0
NonBlockingReadAction.failedExecutionTimeUs,1740412008511000000,1740412068511000000,0
AWTEventQueue.dispatchTimeMaxNs,1740412008511000000,1740412068511000000,0
AWTEventQueue.dispatchTime90PNs,1740412008511000000,1740412068511000000,0
FlushQueue.queueSize90P,1740412008511000000,1740412068511000000,0
FlushQueue.waitingTimeMaxNs,1740412008511000000,1740412068511000000,0
AWTEventQueue.dispatchTimeTotalNS,1740412008511000000,1740412068511000000,19778809
ReadAction.executionsCount,1740412008511000000,1740412068511000000,80554
AWTEventQueue.dispatchTimeAvgNs,1740412008511000000,1740412068511000000,0.0
FlushQueue.queueSizeMax,1740412008511000000,1740412068511000000,0
FlushQueue.executionTimeAvgNs,1740412008511000000,1740412068511000000,0.0
FlushQueue.tasksExecuted,1740412008511000000,1740412068511000000,0
VFS.contentStorage.recordsStoredCompressed,1740412008511000000,1740412068511000000,0
VFS.fileChildByName,1740412008511000000,1740412068511000000,0
VFS.contentStorage.recordsReadSize,1740412008511000000,1740412068511000000,0
VFS.fileByIdCache.misses,1740412008511000000,1740412068511000000,0
VFS.contentStorage.recordsRead,1740412008511000000,1740412068511000000,0
VFS.contentStorage.recordsDeduplicated,1740412008511000000,1740412068511000000,0
VFS.contentStorage.recordsUncompressedSize,1740412008511000000,1740412068511000000,0
FileNameCache.totalMisses,1740412008511000000,1740412068511000000,0
